user_id,total_ratings,avg_rating,unique_titles,cluster
24042,75,2.73,75,0
24043,55,4.45,55,3
24044,75,3.09,75,0
24045,75,2.99,75,0
24046,75,3.16,75,3
24047,39,3.82,39,2
24048,75,2.87,75,0
24049,75,4.29,75,3
24050,75,2.91,75,0
24051,75,2.72,75,0
24052,64,3.17,64,3
24053,59,3.8,59,3
24054,70,2.77,70,0
24055,75,3.8,75,3
24056,69,4.03,69,3
24057,49,3.04,49,2
24058,75,3.12,75,0
24059,50,3.44,50,2
24060,75,3.25,75,3
24061,75,2.73,75,0
24062,68,2.5,68,0
24063,71,2.28,71,0
24064,58,2.05,58,0
24065,75,3.09,75,0
24066,51,3.61,51,3
24067,75,2.95,75,0
24068,70,2.7,70,0
24069,75,4.37,75,3
24070,71,2.8,71,0
24071,75,2.63,75,0
24072,70,2.6,70,0
24073,75,2.99,75,0
24074,75,3.37,75,3
24075,71,3.32,71,3
24076,48,3.44,48,2
24077,38,2.45,38,1
24078,75,3.67,75,3
24079,71,3.55,71,3
24080,71,2.76,71,0
24081,75,3.77,75,3
24082,75,3.28,75,3
24083,75,3.89,75,3
24084,75,2.81,75,0
24085,70,2.19,70,0
24086,35,2.94,35,1
24087,65,3.51,65,3
24088,63,2.71,63,0
24089,43,3.63,43,2
24090,36,4.28,36,2
24091,38,3.74,38,2
24092,75,3.24,75,3
24093,75,4.43,75,3
24094,54,2.72,54,0
24095,75,2.11,75,0
24096,71,2.83,71,0
24097,53,2.42,53,0
24098,75,2.8,75,0
24099,75,3.73,75,3
24100,42,3.71,42,2
24101,36,3.44,36,2
24102,36,2.81,36,1
24103,36,2.58,36,1
24104,41,3.1,41,2
24105,75,3.43,75,3
24106,70,4.27,70,3
24107,71,1.54,71,0
24108,75,3.44,75,3
24109,70,3.17,70,3
24110,59,4.08,59,3
24111,75,3.29,75,3
24112,75,2.53,75,0
24113,71,4.58,71,3
24114,35,3.94,35,2
24115,75,3.63,75,3
24116,70,3.41,70,3
24117,39,3.74,39,2
24118,71,3.14,71,0
24119,54,2.96,54,0
24120,44,2.14,44,1
24121,75,2.76,75,0
24122,70,3.06,70,0
24123,70,3.31,70,3
24124,45,3.62,45,2
24125,67,1.27,67,0
24126,49,2.9,49,0
24127,65,2.85,65,0
24128,71,2.92,71,0
24129,75,3.16,75,3
24130,62,3.92,62,3
24131,54,3.96,54,3
24132,60,2.0,60,0
24133,56,4.04,56,3
24134,51,2.84,51,0
24135,66,2.21,66,0
24136,66,2.48,66,0
24137,75,3.24,75,3
24138,75,2.75,75,0
24139,55,3.45,55,3
24140,75,3.53,75,3
24141,70,2.16,70,0
24142,71,2.15,71,0
24143,71,3.93,71,3
24144,70,1.97,70,0
24145,75,2.85,75,0
24146,71,2.07,71,0
24147,75,3.53,75,3
24148,69,3.19,69,3
24149,75,3.05,75,0
24150,49,4.02,49,2
24151,35,3.74,35,2
24152,65,3.75,65,3
24153,40,4.08,40,2
24154,37,3.14,37,2
24155,67,4.52,67,3
24156,75,2.79,75,0
24157,70,2.13,70,0
24158,70,3.09,70,0
24159,41,2.49,41,1
24160,51,3.61,51,3
24161,73,3.36,73,3
24162,72,2.54,72,0
24163,75,3.28,75,3
24164,34,4.03,34,2
24165,75,4.29,75,3
24166,71,3.62,71,3
24167,47,4.23,47,2
24168,75,3.24,75,3
24169,41,3.44,41,2
24170,70,4.3,70,3
24171,71,3.46,71,3
24172,71,3.7,71,3
24173,71,2.61,71,0
24174,49,3.63,49,2
24175,38,2.89,38,1
24176,44,3.82,44,2
24177,40,1.5,40,1
24178,60,4.1,60,3
24179,47,3.85,47,2
24180,75,2.29,75,0
24181,75,4.32,75,3
24182,58,3.31,58,3
24183,75,3.13,75,0
24184,70,2.57,70,0
24185,75,3.39,75,3
24186,70,3.04,70,0
24187,70,2.44,70,0
24188,71,2.85,71,0
24189,61,3.62,61,3
24190,70,3.14,70,0
24191,65,2.72,65,0
24192,34,4.0,34,2
24193,50,2.78,50,0
24194,59,3.69,59,3
24195,74,2.15,74,0
24196,70,3.2,70,3
24197,75,2.93,75,0
24198,75,3.79,75,3
24199,75,1.77,75,0
24200,37,3.24,37,2
24201,42,2.36,42,1
24202,50,3.28,50,2
24203,36,2.75,36,1
24204,45,2.71,45,1
24205,75,3.61,75,3
24206,75,3.28,75,3
24207,44,3.3,44,2
24208,51,4.06,51,3
24209,70,3.13,70,0
24210,47,4.72,47,2
24211,57,2.98,57,0
24212,48,2.69,48,0
24213,70,3.54,70,3
24214,70,3.43,70,3
24215,42,3.6,42,2
24216,61,3.0,61,0
24217,71,2.07,71,0
24218,35,3.06,35,2
24219,33,3.61,33,2
24220,75,3.05,75,0
24221,70,1.87,70,0
24222,75,3.77,75,3
24223,70,3.27,70,3
24224,62,3.95,62,3
24225,71,2.01,71,0
24226,71,3.2,71,3
24227,53,2.45,53,0
24228,71,3.37,71,3
24229,70,3.17,70,3
24230,70,3.31,70,3
24231,70,2.86,70,0
24232,70,3.54,70,3
24233,75,4.09,75,3
24234,75,2.59,75,0
24235,47,3.02,47,2
24236,71,3.75,71,3
24237,75,2.91,75,0
24238,70,2.6,70,0
24239,70,2.9,70,0
24240,69,3.86,69,3
24241,70,3.06,70,0
24242,41,2.24,41,1
24243,41,1.59,41,1
24244,70,3.29,70,3
24245,73,3.03,73,0
24246,43,3.44,43,2
24247,35,3.29,35,2
24248,58,3.09,58,0
24249,70,1.84,70,0
24250,62,2.03,62,0
24251,60,3.95,60,3
24252,52,2.17,52,0
24253,75,1.93,75,0
24254,70,2.69,70,0
24255,71,2.42,71,0
24256,70,3.14,70,0
24257,60,3.1,60,0
24258,75,2.27,75,0
24259,64,3.16,64,0
24260,42,4.05,42,2
24261,71,2.72,71,0
24262,71,2.8,71,0
24263,75,3.63,75,3
24264,42,3.21,42,2
24265,75,3.21,75,3
24266,71,4.59,71,3
24267,75,2.31,75,0
24268,70,2.43,70,0
24269,75,2.13,75,0
24270,70,2.84,70,0
24271,70,3.1,70,0
24272,71,3.03,71,0
24273,75,3.57,75,3
24274,75,3.83,75,3
24275,70,2.71,70,0
24276,70,2.19,70,0
24277,70,2.84,70,0
24278,70,3.44,70,3
24279,70,3.07,70,0
24280,71,3.23,71,3
24281,34,3.18,34,2
24282,75,2.09,75,0
24283,70,2.8,70,0
24284,71,3.58,71,3
24285,50,2.72,50,0
24286,56,2.88,56,0
24287,75,3.24,75,3
24288,75,2.87,75,0
24289,38,3.26,38,2
24290,75,3.69,75,3
24291,75,3.16,75,3
24292,75,3.57,75,3
24293,37,3.73,37,2
24294,63,1.86,63,0
24295,47,3.7,47,2
24296,47,3.96,47,2
24297,70,2.9,70,0
24298,75,2.39,75,0
24299,35,3.71,35,2
24300,75,2.75,75,0
24301,70,3.8,70,3
24302,70,3.63,70,3
24303,75,3.75,75,3
24304,45,4.27,45,2
24305,55,3.15,55,0
24306,35,3.11,35,2
24307,71,3.04,71,0
24308,70,3.49,70,3
24309,68,2.26,68,0
24310,70,2.84,70,0
24311,75,3.41,75,3
24312,55,2.58,55,0
24313,70,2.64,70,0
24314,54,3.69,54,3
24315,40,2.62,40,1
24316,75,2.41,75,0
24317,75,3.68,75,3
24318,75,2.6,75,0
24319,36,3.17,36,2
24320,70,3.29,70,3
24321,75,3.83,75,3
24322,75,3.23,75,3
24323,35,4.54,35,2
24324,70,4.09,70,3
24325,75,2.71,75,0
24326,71,3.49,71,3
24327,70,3.61,70,3
24328,44,3.05,44,2
24329,55,2.51,55,0
24330,70,2.87,70,0
24331,41,4.32,41,2
24332,75,3.37,75,3
24333,71,3.85,71,3
24334,71,2.7,71,0
24335,75,2.93,75,0
24336,75,2.91,75,0
24337,75,2.39,75,0
24338,71,3.52,71,3
24339,75,2.99,75,0
24340,60,3.28,60,3
24341,75,3.59,75,3
24342,51,3.55,51,3
24343,71,3.42,71,3
24344,75,4.04,75,3
24345,75,2.99,75,0
24346,70,3.29,70,3
24347,70,3.17,70,3
24348,70,3.16,70,0
24349,33,3.24,33,2
24350,45,3.47,45,2
24351,70,3.7,70,3
24352,75,3.23,75,3
24353,43,3.51,43,2
24354,70,2.57,70,0
24355,54,3.54,54,3
24356,70,2.63,70,0
24357,57,1.35,57,0
24358,75,2.72,75,0
24359,71,2.61,71,0
24360,38,2.47,38,1
24361,44,2.93,44,2
24362,75,3.69,75,3
24363,75,3.31,75,3
24364,70,3.89,70,3
24365,54,4.22,54,3
24366,70,3.0,70,0
24367,50,3.48,50,2
24368,38,3.76,38,2
24369,75,3.4,75,3
24370,62,2.31,62,0
24371,70,3.6,70,3
24372,75,3.41,75,3
24373,38,3.84,38,2
24374,40,4.05,40,2
24375,70,2.57,70,0
24376,75,4.39,75,3
24377,75,3.95,75,3
24378,43,2.84,43,1
24379,44,3.18,44,2
24380,36,4.5,36,2
24381,75,4.4,75,3
24382,75,2.83,75,0
24383,60,4.23,60,3
24384,75,3.28,75,3
24385,40,3.35,40,2
24386,75,3.0,75,0
24387,75,3.77,75,3
24388,46,3.65,46,2
24389,52,3.33,52,3
24390,47,3.91,47,2
24391,70,3.0,70,0
24392,58,4.24,58,3
24393,72,3.89,72,3
24394,45,3.16,45,2
24395,71,3.85,71,3
24396,75,2.4,75,0
24397,75,2.59,75,0
24398,75,3.27,75,3
24399,71,3.55,71,3
24400,75,3.08,75,0
24401,51,3.57,51,3
24402,70,2.64,70,0
24403,75,2.71,75,0
24404,75,2.61,75,0
24405,71,3.46,71,3
24406,71,3.97,71,3
24407,71,2.54,71,0
24408,41,4.68,41,2
24409,58,3.62,58,3
24410,45,2.87,45,2
24411,37,2.97,37,2
24412,35,4.11,35,2
24413,50,3.26,50,2
24414,71,3.92,71,3
24415,44,3.84,44,2
24416,70,3.0,70,0
24417,37,3.95,37,2
24418,71,1.25,71,0
24419,70,3.63,70,3
24420,46,3.65,46,2
24421,70,3.19,70,3
24422,75,3.8,75,3
24423,40,4.3,40,2
24424,42,3.21,42,2
24425,38,2.66,38,1
24426,75,3.92,75,3
24427,70,3.5,70,3
24428,70,2.89,70,0
24429,75,3.12,75,0
24430,53,3.7,53,3
24431,42,2.79,42,1
24432,75,3.6,75,3
24433,72,2.71,72,0
24434,47,3.23,47,2
24435,56,3.02,56,0
24436,75,4.33,75,3
24437,41,3.71,41,2
24438,75,2.79,75,0
24439,41,3.0,41,2
24440,34,4.26,34,2
24441,70,3.96,70,3
24442,75,3.05,75,0
24443,70,1.06,70,0
24444,71,3.13,71,0
24445,45,2.96,45,2
24446,75,3.24,75,3
24447,71,2.86,71,0
24448,55,3.75,55,3
24449,57,3.26,57,3
24450,40,4.15,40,2
24451,75,2.37,75,0
24452,33,2.91,33,1
24453,70,3.27,70,3
24454,45,2.18,45,1
24455,70,3.47,70,3
24456,70,2.47,70,0
24457,70,3.14,70,0
24458,70,3.16,70,0
24459,75,3.4,75,3
24460,37,3.84,37,2
24461,49,2.12,49,0
24462,43,3.05,43,2
24463,55,3.13,55,0
24464,43,2.79,43,1
24465,63,4.05,63,3
24466,60,3.0,60,0
24467,75,3.0,75,0
24468,50,3.12,50,2
24469,70,3.36,70,3
24470,70,2.67,70,0
24471,70,2.14,70,0
24472,70,2.63,70,0
24473,72,1.36,72,0
24474,52,2.1,52,0
24475,75,3.4,75,3
24476,70,2.81,70,0
24477,70,3.07,70,0
24478,44,4.09,44,2
24479,70,3.23,70,3
24480,75,2.08,75,0
24481,57,3.61,57,3
24482,75,3.49,75,3
24483,73,3.51,73,3
24484,70,3.14,70,0
24485,75,3.51,75,3
24486,75,3.09,75,0
24487,75,3.79,75,3
24488,70,1.36,70,0
24489,53,3.83,53,3
24490,46,2.41,46,1
24491,70,3.24,70,3
24492,70,4.07,70,3
24493,35,1.17,35,1
24494,70,3.87,70,3
24495,70,2.34,70,0
24496,40,3.38,40,2
24497,75,4.47,75,3
24498,75,3.03,75,0
24499,75,3.07,75,0
24500,50,4.46,50,3
24501,47,4.34,47,2
24502,75,3.84,75,3
24503,70,3.51,70,3
24504,62,2.76,62,0
24505,43,1.72,43,1
24506,75,3.76,75,3
24507,70,3.24,70,3
24508,51,2.67,51,0
24509,70,3.19,70,3
24510,70,1.87,70,0
24511,75,4.2,75,3
24512,71,3.37,71,3
24513,75,2.91,75,0
24514,52,2.81,52,0
24515,58,2.69,58,0
24516,56,4.04,56,3
24517,68,3.68,68,3
24518,71,2.62,71,0
24519,75,2.79,75,0
24520,75,3.63,75,3
24521,70,3.8,70,3
24522,36,3.72,36,2
24523,70,3.4,70,3
24524,70,2.91,70,0
24525,46,3.61,46,2
24526,70,2.49,70,0
24527,41,3.1,41,2
24528,70,3.43,70,3
24529,70,2.11,70,0
24530,71,3.55,71,3
24531,49,3.45,49,2
24532,75,4.17,75,3
24533,57,2.81,57,0
24534,39,3.59,39,2
24535,71,3.0,71,0
24536,42,3.19,42,2
24537,73,3.38,73,3
24538,72,2.78,72,0
24539,70,3.63,70,3
24540,65,2.54,65,0
24541,59,3.71,59,3
24542,44,2.16,44,1
24543,37,2.95,37,2
24544,36,3.44,36,2
24545,62,3.6,62,3
24546,70,3.09,70,0
24547,32,2.31,32,1
24548,40,4.32,40,2
24549,75,3.39,75,3
24550,70,4.16,70,3
24551,75,2.61,75,0
24552,52,3.6,52,3
24553,53,3.32,53,3
24554,70,3.5,70,3
24555,71,4.85,71,3
24556,70,2.53,70,0
24557,75,2.85,75,0
24558,56,3.23,56,3
24559,75,3.57,75,3
24560,75,3.56,75,3
24561,75,3.81,75,3
24562,70,3.39,70,3
24563,56,3.7,56,3
24564,75,4.27,75,3
24565,35,3.34,35,2
24566,75,3.43,75,3
24567,71,3.32,71,3
24568,40,3.18,40,2
24569,75,3.12,75,0
24570,75,4.25,75,3
24571,71,3.8,71,3
24572,44,3.34,44,2
24573,46,3.52,46,2
24574,71,3.48,71,3
24575,75,2.2,75,0
24576,72,3.28,72,3
24577,75,3.91,75,3
24578,75,3.84,75,3
24579,75,2.35,75,0
24580,70,2.6,70,0
24581,70,2.46,70,0
24582,47,3.0,47,2
24583,71,3.34,71,3
24584,70,3.26,70,3
24585,42,3.05,42,2
24586,47,3.43,47,2
24587,44,3.66,44,2
24588,41,4.61,41,2
24589,55,3.33,55,3
24590,75,3.77,75,3
24591,70,4.09,70,3
24592,70,3.14,70,0
24593,70,3.64,70,3
24594,48,3.83,48,2
24595,75,3.0,75,0
24596,70,3.01,70,0
24597,75,3.59,75,3
24598,75,3.23,75,3
24599,68,3.63,68,3
24600,75,2.79,75,0
24601,70,3.56,70,3
24602,71,3.21,71,3
24603,36,3.67,36,2
24604,75,3.91,75,3
24605,70,3.61,70,3
24606,71,2.69,71,0
24607,75,2.31,75,0
24608,65,3.63,65,3
24609,64,3.89,64,3
24610,48,2.9,48,0
24611,71,1.65,71,0
24612,75,3.51,75,3
24613,71,3.34,71,3
24614,70,3.44,70,3
24615,75,4.71,75,3
24616,48,3.98,48,2
24617,75,3.63,75,3
24618,75,2.76,75,0
24619,60,1.28,60,0
24620,47,3.06,47,2
24621,70,3.4,70,3
24622,52,3.42,52,3
24623,70,2.97,70,0
24624,70,3.69,70,3
24625,61,2.98,61,0
24626,75,3.6,75,3
24627,72,3.78,72,3
24628,63,3.11,63,0
24629,46,2.54,46,1
24630,49,3.27,49,2
24631,52,3.62,52,3
24632,65,2.68,65,0
24633,70,3.73,70,3
24634,75,3.33,75,3
24635,51,2.92,51,0
24636,75,3.09,75,0
24637,75,3.24,75,3
24638,71,3.93,71,3
24639,75,3.08,75,0
24640,58,1.78,58,0
24641,43,3.6,43,2
24642,72,2.76,72,0
24643,66,2.65,66,0
24644,71,3.97,71,3
24645,75,1.81,75,0
24646,70,4.4,70,3
24647,70,3.2,70,3
24648,71,2.28,71,0
24649,62,2.69,62,0
24650,70,2.63,70,0
24651,46,3.17,46,2
24652,75,3.44,75,3
24653,54,3.98,54,3
24654,70,3.83,70,3
24655,57,3.67,57,3
24656,75,3.41,75,3
24657,75,3.91,75,3
24658,75,3.39,75,3
24659,70,3.24,70,3
24660,75,3.32,75,3
24661,70,3.97,70,3
24662,75,3.37,75,3
24663,75,3.44,75,3
24664,75,4.57,75,3
24665,67,2.82,67,0
24666,71,3.49,71,3
24667,75,3.56,75,3
24668,70,2.01,70,0
24669,64,3.06,64,0
24670,70,2.69,70,0
24671,70,3.06,70,0
24672,52,3.23,52,3
24673,72,3.21,72,3
24674,70,2.53,70,0
24675,75,4.23,75,3
24676,75,2.59,75,0
24677,71,2.17,71,0
24678,70,2.49,70,0
24679,75,3.36,75,3
24680,75,3.49,75,3
24681,64,2.14,64,0
24682,44,2.07,44,1
24683,71,2.8,71,0
24684,47,2.6,47,0
24685,34,2.82,34,1
24686,66,3.35,66,3
24687,50,3.96,50,2
24688,75,4.49,75,3
24689,40,3.45,40,2
24690,37,3.43,37,2
24691,75,3.24,75,3
24692,75,2.75,75,0
24693,71,2.93,71,0
24694,70,2.71,70,0
24695,65,2.43,65,0
24696,75,3.31,75,3
24697,70,3.14,70,0
24698,75,2.64,75,0
24699,45,3.11,45,2
24700,73,3.78,73,3
24701,75,3.19,75,3
24702,75,3.59,75,3
24703,71,4.61,71,3
24704,75,3.59,75,3
24705,62,2.66,62,0
24706,70,1.46,70,0
24707,75,3.05,75,0
24708,45,3.49,45,2
24709,66,2.36,66,0
24710,70,2.83,70,0
24711,70,3.4,70,3
24712,70,2.87,70,0
24713,45,3.47,45,2
24714,75,4.32,75,3
24715,75,3.57,75,3
24716,70,2.7,70,0
24717,39,2.72,39,1
24718,70,3.0,70,0
24719,53,2.85,53,0
24720,75,3.47,75,3
24721,75,3.68,75,3
24722,75,2.88,75,0
24723,44,2.93,44,2
24724,42,3.0,42,2
24725,70,3.04,70,0
24726,70,4.13,70,3
24727,71,2.8,71,0
24728,75,3.65,75,3
24729,71,3.15,71,0
24730,36,3.75,36,2
24731,44,2.32,44,1
24732,70,3.77,70,3
24733,70,2.76,70,0
24734,70,4.3,70,3
24735,38,3.03,38,2
24736,75,3.01,75,0
24737,75,3.11,75,0
24738,75,3.36,75,3
24739,52,2.71,52,0
24740,43,3.84,43,2
24741,44,2.73,44,1
24742,35,3.17,35,2
24743,66,3.38,66,3
24744,75,4.16,75,3
24745,75,3.33,75,3
24746,75,3.93,75,3
24747,75,3.33,75,3
24748,69,4.0,69,3
24749,38,2.68,38,1
24750,41,3.51,41,2
24751,39,3.56,39,2
24752,43,3.16,43,2
24753,63,3.41,63,3
24754,75,3.09,75,0
24755,70,3.5,70,3
24756,47,3.74,47,2
24757,75,2.83,75,0
24758,63,2.59,63,0
24759,56,3.18,56,3
24760,44,3.5,44,2
24761,70,2.96,70,0
24762,75,3.24,75,3
24763,75,3.27,75,3
24764,75,3.76,75,3
24765,70,2.36,70,0
24766,70,2.93,70,0
24767,38,3.58,38,2
24768,75,4.68,75,3
24769,71,3.99,71,3
24770,53,2.83,53,0
24771,70,3.74,70,3
24772,75,2.68,75,0
24773,42,2.17,42,1
24774,75,4.41,75,3
24775,59,3.25,59,3
24776,71,2.46,71,0
24777,70,3.01,70,0
24778,63,3.44,63,3
24779,75,3.04,75,0
24780,70,2.34,70,0
24781,39,4.1,39,2
24782,71,2.45,71,0
24783,70,3.53,70,3
24784,70,3.14,70,0
24785,75,2.96,75,0
24786,75,3.23,75,3
24787,50,4.1,50,3
24788,40,3.35,40,2
24789,75,2.93,75,0
24790,75,2.97,75,0
24791,70,3.04,70,0
24792,75,3.19,75,3
24793,75,3.0,75,0
24794,75,1.92,75,0
24795,70,2.41,70,0
24796,35,2.6,35,1
24797,38,3.82,38,2
24798,75,2.05,75,0
24799,70,3.36,70,3
24800,75,3.21,75,3
24801,41,4.46,41,2
24802,68,3.31,68,3
24803,75,3.0,75,0
24804,74,3.09,74,0
24805,70,2.66,70,0
24806,75,2.81,75,0
24807,75,2.19,75,0
24808,75,3.91,75,3
24809,75,4.13,75,3
24810,70,3.53,70,3
24811,70,4.54,70,3
24812,71,1.39,71,0
24813,70,3.51,70,3
24814,35,4.17,35,2
24815,70,3.76,70,3
24816,39,3.15,39,2
24817,62,4.29,62,3
24818,35,4.37,35,2
24819,75,2.71,75,0
24820,75,3.83,75,3
24821,50,3.18,50,2
24822,40,2.9,40,1
24823,69,3.38,69,3
24824,75,3.49,75,3
24825,59,3.59,59,3
24826,36,3.75,36,2
24827,52,3.9,52,3
24828,38,3.18,38,2
24829,75,2.2,75,0
24830,64,2.91,64,0
24831,70,1.51,70,0
24832,70,2.57,70,0
24833,70,3.13,70,0
24834,61,2.97,61,0
24835,47,3.34,47,2
24836,36,4.06,36,2
24837,71,3.18,71,3
24838,75,3.52,75,3
24839,75,3.96,75,3
24840,40,3.68,40,2
24841,71,1.99,71,0
24842,38,3.71,38,2
24843,70,3.64,70,3
24844,66,2.47,66,0
24845,33,3.15,33,2
24846,49,3.59,49,2
24847,70,2.2,70,0
24848,75,3.03,75,0
24849,70,2.54,70,0
24850,75,1.92,75,0
24851,65,4.17,65,3
24852,75,3.97,75,3
24853,75,2.25,75,0
24854,54,3.46,54,3
24855,71,3.0,71,0
24856,70,2.83,70,0
24857,70,3.7,70,3
24858,75,1.76,75,0
24859,75,3.29,75,3
24860,75,3.08,75,0
24861,75,3.27,75,3
24862,53,3.02,53,0
24863,38,3.79,38,2
24864,75,3.28,75,3
24865,47,4.09,47,2
24866,50,3.66,50,2
24867,72,3.69,72,3
24868,70,3.76,70,3
24869,44,2.89,44,2
24870,70,1.83,70,0
24871,70,3.87,70,3
24872,75,4.17,75,3
24873,59,2.34,59,0
24874,75,3.69,75,3
24875,70,1.4,70,0
24876,70,2.64,70,0
24877,41,2.51,41,1
24878,75,2.53,75,0
24879,41,3.46,41,2
24880,36,2.56,36,1
24881,35,2.37,35,1
24882,35,3.31,35,2
24883,70,2.66,70,0
24884,75,3.75,75,3
24885,70,2.89,70,0
24886,75,2.15,75,0
24887,71,3.75,71,3
24888,75,2.99,75,0
24889,57,2.4,57,0
24890,36,2.97,36,2
24891,64,2.78,64,0
24892,75,3.08,75,0
24893,75,1.52,75,0
24894,70,2.7,70,0
24895,75,3.47,75,3
24896,75,3.72,75,3
24897,71,3.2,71,3
24898,75,3.73,75,3
24899,72,3.31,72,3
24900,65,1.86,65,0
24901,61,3.34,61,3
24902,75,2.8,75,0
24903,57,3.12,57,0
24904,43,3.09,43,2
24905,75,3.2,75,3
24906,45,3.02,45,2
24907,70,3.11,70,0
24908,71,3.01,71,0
24909,34,2.59,34,1
24910,57,3.42,57,3
24911,75,3.43,75,3
24912,75,3.15,75,0
24913,75,2.87,75,0
24914,75,1.61,75,0
24915,75,3.83,75,3
24916,71,3.31,71,3
24917,70,2.9,70,0
24918,75,3.39,75,3
24919,70,3.21,70,3
24920,70,3.24,70,3
24921,75,3.28,75,3
24922,75,3.24,75,3
24923,55,1.96,55,0
24924,70,1.53,70,0
24925,75,2.92,75,0
24926,63,3.27,63,3
24927,75,2.32,75,0
24928,75,3.21,75,3
24929,70,3.2,70,3
24930,36,2.33,36,1
24931,45,3.89,45,2
24932,40,4.4,40,2
24933,40,1.78,40,1
24934,70,3.06,70,0
24935,71,3.42,71,3
24936,63,2.68,63,0
24937,71,2.86,71,0
24938,75,3.33,75,3
24939,52,4.71,52,3
24940,35,3.94,35,2
24941,34,2.76,34,1
24942,75,3.19,75,3
24943,45,4.31,45,2
24944,50,4.1,50,3
24945,63,2.19,63,0
24946,37,3.76,37,2
24947,47,3.64,47,2
24948,42,2.55,42,1
24949,36,3.11,36,2
24950,75,4.03,75,3
24951,75,4.03,75,3
24952,75,3.29,75,3
24953,57,4.12,57,3
24954,66,4.23,66,3
24955,71,2.35,71,0
24956,70,3.66,70,3
24957,34,3.44,34,2
24958,75,2.03,75,0
24959,47,3.09,47,2
24960,47,3.66,47,2
24961,33,3.45,33,2
24962,75,2.81,75,0
24963,68,4.57,68,3
24964,70,2.64,70,0
24965,36,2.97,36,2
24966,71,4.2,71,3
24967,75,3.04,75,0
24968,70,4.34,70,3
24969,70,2.1,70,0
24970,46,3.3,46,2
24971,75,3.47,75,3
24972,47,3.09,47,2
24973,58,2.21,58,0
24974,48,2.77,48,0
24975,49,3.84,49,2
24976,70,3.46,70,3
24977,35,3.57,35,2
24978,75,3.41,75,3
24979,70,3.57,70,3
24980,39,2.82,39,1
24981,36,2.94,36,1
24982,71,3.76,71,3
24983,48,2.96,48,2
24984,75,2.87,75,0
24985,40,3.82,40,2
24986,64,3.16,64,0
24987,36,3.89,36,2
24988,35,3.31,35,2
24989,75,3.41,75,3
24990,63,2.29,63,0
24991,75,4.36,75,3
24992,75,2.25,75,0
24993,70,2.81,70,0
24994,70,3.11,70,0
24995,70,4.04,70,3
24996,40,4.15,40,2
24997,71,2.66,71,0
24998,75,4.36,75,3
24999,71,3.41,71,3
25000,44,3.36,44,2
25001,75,3.92,75,3
25002,47,3.32,47,2
25003,71,1.97,71,0
25004,75,2.88,75,0
25005,70,3.09,70,0
25006,48,3.42,48,2
25007,40,4.42,40,2
25008,75,2.48,75,0
25009,54,2.91,54,0
25010,42,3.38,42,2
25011,70,3.61,70,3
25012,44,2.64,44,1
25013,36,4.22,36,2
25014,75,2.57,75,0
25015,75,2.8,75,0
25016,70,2.91,70,0
25017,45,4.02,45,2
25018,75,2.64,75,0
25019,66,3.14,66,0
25020,75,3.71,75,3
25021,44,3.43,44,2
25022,75,4.65,75,3
25023,39,3.44,39,2
25024,49,3.55,49,2
25025,70,2.24,70,0
25026,39,3.08,39,2
25027,75,2.81,75,0
25028,70,2.8,70,0
25029,70,4.43,70,3
25030,70,1.44,70,0
25031,70,3.31,70,3
25032,75,2.61,75,0
25033,40,4.03,40,2
25034,75,3.57,75,3
25035,36,3.86,36,2
25036,48,2.75,48,0
25037,57,3.56,57,3
25038,70,2.19,70,0
25039,39,3.05,39,2
25040,36,3.42,36,2
25041,42,3.02,42,2
25042,49,2.92,49,0
25043,70,3.39,70,3
25044,62,3.84,62,3
25045,43,2.14,43,1
25046,40,3.25,40,2
25047,57,3.02,57,0
25048,70,2.89,70,0
25049,57,3.07,57,0
25050,45,3.91,45,2
25051,75,3.63,75,3
25052,71,4.46,71,3
25053,75,3.91,75,3
25054,75,3.08,75,0
25055,63,3.1,63,0
25056,75,3.72,75,3
25057,75,4.63,75,3
25058,36,3.97,36,2
25059,70,2.34,70,0
25060,75,4.03,75,3
25061,75,2.53,75,0
25062,50,2.78,50,0
25063,71,3.08,71,0
25064,64,2.22,64,0
25065,45,4.58,45,2
25066,70,3.57,70,3
25067,67,3.19,67,3
25068,75,2.87,75,0
25069,70,2.46,70,0
25070,70,4.33,70,3
25071,75,3.4,75,3
25072,55,3.4,55,3
25073,53,2.25,53,0
25074,75,2.88,75,0
25075,75,2.93,75,0
25076,70,4.1,70,3
25077,70,3.21,70,3
25078,75,3.44,75,3
25079,49,3.02,49,0
25080,45,2.13,45,1
25081,75,2.73,75,0
25082,75,3.45,75,3
25083,40,2.8,40,1
25084,75,3.25,75,3
25085,75,3.73,75,3
25086,70,2.94,70,0
25087,75,2.48,75,0
25088,70,2.97,70,0
25089,58,3.12,58,0
25090,68,2.54,68,0
25091,70,3.09,70,0
25092,75,2.24,75,0
25093,75,4.68,75,3
25094,70,2.87,70,0
25095,35,3.54,35,2
25096,34,2.91,34,1
25097,70,3.24,70,3
25098,75,2.81,75,0
25099,71,2.59,71,0
25100,71,2.58,71,0
25101,75,2.69,75,0
25102,62,2.05,62,0
25103,39,3.87,39,2
25104,70,3.54,70,3
25105,70,4.39,70,3
25106,70,3.97,70,3
25107,56,2.91,56,0
25108,75,3.6,75,3
25109,75,2.84,75,0
25110,75,2.84,75,0
25111,39,3.31,39,2
25112,66,4.39,66,3
25113,70,3.11,70,0
25114,71,3.06,71,0
25115,75,3.71,75,3
